Date,Time,Student_ID,Name,Roll_Number,Department
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:04:06,0,RUDRAKSHI,1548,COMPUTER APPLICATION
2025-10-22,13:11:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:20,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:20,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:20,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:20,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:20,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:20,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:20,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:20,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:20,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:20,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:22,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:22,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:22,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:22,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:22,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:22,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:23,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:24,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:24,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:24,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:24,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:24,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:24,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:24,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:24,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:24,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:24,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:24,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:25,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:25,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:26,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:27,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:28,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:29,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:31,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:31,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:31,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:31,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:31,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:31,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:31,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:31,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:31,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:31,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:33,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:34,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:35,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:12:36,0,RUDRAKSHI,1548,CS
2025-10-22,13:14:30,0,RUDRAKSHI,1548,CS
2025-10-22,13:14:42,0,RUDRAKSHI,1548,CS
